,text,class
0,"Virat Kohli 
#TrovoIndia #PredictManOfTheMatch #ManOfTheMatch
#PredictAndWin #ICCWorldCup #cricket #WorldCup2019 #IndiaVsBangladesh #DealOfTheDay
Join here guys 
@SwapnaliGopale
@vermamver1
@nandesh_soni",cricket
1,Big shout out to @Qdoscricket replacing one of the players bats next day! Amazing service and great bats  #cricket,cricket
2,"Cool
.
.
.
Ulta Cool
.
.
.
Yuzvendra-Chahal-6-wicket-hall-against-Australia-in-Australia Cool

 @yuzi_chahal #INDvsAUS #Cricket #3rdODI #TeamIndia",cricket
3,"New Zealand, Batting score (177-1)

#ContestAlert #ContestAlertIndia #ContestIndia #Giveaway #GiveawayAlert #Giveaways #CricketMeriJaan #Cricket #Rapperholic19 #rapper #rappers
@CricketSwag247 

Join
@abha_mishra19
@wasimkh00
@Aaravsingh28
@karan875
@avii4ever
@Devanginee",cricket
4,"2019 U19 Asia Cup:
1st SEMI FINAL,
 India U19 vs Sri Lanka U19:
TOMORROW at 9:30 AM IST 
#IndU19vSLU19 @BCCI #TeamIndia @OfficialSLC 

2nd SEMI FINAL,
Afghanistan U19 vs Bangladesh U19:
TOMORROW at 9:30 AM IST 
#U19AsiaCup @ACCMedia1 @ACBofficials @BCBtigers #Cricket",cricket
5,Done team!! #cricket,cricket
6,"JBL Tune 120TWS (Truly Wireless)              #TheJBLEdge
#JBL
#DareToListen
#WhereYourMusicsAt #InsideEdge2 #InsideEdge
#Cricket",cricket
7,"Today One Match Abondoned, 2nd Delay on Toss, 3rd also Raining
England is Hail for Cricket
#VitalityBlast #Cricket",cricket
8,Loughborough Lightning v Lancashire Thunder #cricket,cricket
9,"There is alteration in punishments for maintaining a slow over rate
Captains no longer to get suspension..
but players to face point deductions in the ICC Test Championship for breaches (ICC) 
#Cricket",cricket
10,If #Pakistan #Cricket #Team wins today's match against #Australia #Cricket #Team  #CWC  will definitely lose its beauty.,cricket
11,"@ChaharDeepak9 - Man of the Match

@krunalpandya24 - Man Of the Series

#WIvIND #INDvWI #Cricket",cricket
12,Well played england finally some fighting spirit with the bat.. Can we? #ENGAUS #Ashes #Ashes2019 #digin #canwe #root #cricket,cricket
13,"A. India will win by an innings

#India #Bangladesh #Cricket #PinkBall #TestMatch #Predict #Winner #Win #Contest #ContestAlert #Mohan #Aludecor

Join
@aaaChatterjee1 @Aaravsingh28 @SharmaPayal97 @PayalKamat @Gunuchandwani @candy_musu @MusicALi12 @Rishi92677869 @rishuk1",cricket
14,"INDIA
#WiNiT #SiXiT #Contest #Predict #maximumWickets @sixitsports #comment #RT #Share #INDvWI #cricket #India #WestIndies #INDvWI #WednesdayMotivation
@RUMANA78600
@hamzash44897493
@ShakirS98686708
@blessedkamal
@khemka_nidhi
@snow_man_14",cricket
15,"#contest #tweeple #KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi
Delhi Capitals will Win 
#DC will take maximum wicket 

Join here guys 
@Burningdesiire5 @Xuperman541 @Sagar14Naik @NANDYRICHIK7 @justin40martan ",cricket
16,"Another top ton by captain SKY! 
102*(70) against Baroda in Ranji

@surya_14kumar Judged those balls with perfection 
#RanjiTrophy #GameOfDot #GameOfDot #BDAvMUM #KhelogeTohJeetoge #Cricket",cricket
17,"Meanwhile, events in #Pakistan. 

1.Steven Butler, who is a coordinator for Committee to Protect Journalists (CPJ) Asia is sent back to #USA via #Doha from Pak. @CPJAsia

2.#SarfarazAhmed dropped due to drop in overall form. 

They may reverse the decison for 1, not 2.

#Cricket",cricket
18,"Ive thought about it, test #cricket is the perfect sport:
- doesn't start til about 11, the correct time to start anything 
- almost immediately they all decide 'lunch'. There's even drinks breaks and a tea break
- the first sign of inclement weather and it's 'feck this I'm",cricket
19,"#Cricket You reap what you sow. England's obsession with & prioritizing of white ball formats, has bred a generation of test batsman who play with hard hands, have zero discipline, are unable to graft an innings, have 0 patience, who think they can hit their way out of trouble.",cricket
20,"My team for world 11 will be-
David warner
Shai hope
Kane williamson
Eoin morgan
Keiron pollard
Jos buttler(wk) 
Glenn maxwell
Adil rashid
Jofra archer
Kagiso rabada
Mitchell starc
12.13.14.15
Quintin de kock
Sheldon cotrell
Moeen ali
Jason roy/aron finch
#Cricket
@CricketAus",cricket
21,"Guess a winners.....#India #cricket #CricketNews
#Bangladesh #INDvsBAN #WINNER @sachin_rt @virendersehwag @harbhajan_singh @ICC @BCCI @BCBtigers",cricket
22,"Sarfraz Sacked from T20 & Test - (Good)
Azhar Ali appointed as Test Capt - (Not Bad)
Babar Azam as T20 Capt - (Good but a bit too Early)
Now the Question is Will we see Sarfraz in Team Again - (Don't think so)
Who will lead the Team in ODI - (Karachi Wala ofcourse)
#Cricket",cricket
23,I love that #Cricket fans across the world are getting a first class example of why us Brits are obsessed with the weather. More changes over five days than a compelling test match. @cricketworldcup @SkyCricket #CricketWorldCup2019 @ESPNcricinfo @cricbuzz #AUSvPAK,cricket
24,I suspect he was also to blame for the #proteas poor showing at the #cricket,cricket
25,"Well played Fakhar & Asif, now you’ve a chance to be replaced by new players.

#AUSvsPAK #Cricket",cricket
26,"#ICC #Cricket World Cup 2019
#AUSvPAK , Match 17
#AUS 277/4 (42 ov)
U Khawaja 18*
Shaun Marsh 21*

#pakvaus
#Icccwc",cricket
27,Somerset v Kent #cricket,cricket
28,"#Cricket #AFGvIRE #T20i #Match #Records #Congratulations!
#Afghanistan Cricket Team Breaks World T20i Cricket Records. 
278/3 - Highest T20I Total
236 - Highest partnership
16 - Most sixes in an individual innings 162* - Second-highest score 42 balls - Third-fastest men's ton.",cricket
29,"Anything under 250 and West Indies have a good chance of winning. That's just the nature of the pitch! 

#Cricket #T20 #WIvsINDA #RallyHard",cricket
30,"200* against @OfficialCSA in #ODI  , congrats @sachin_rt the man who made #Cricket  popular in #India  and #wordwide",cricket
31,"Australia won by 35 runs

AUS - 272/9 (50.0 Ovs)
IND - 237-all out (50.0 Ovs)

CRR:  4.74
#AUSVSIND #CricketComesHome #Cricket #cricketaustralia",cricket
32,"Good Decision by #PCB. 
I have a question, why he was in the team for so long ? 
Sarfaraz should take retirement.
#SarfrazAhmed #sarfraz #PCB #BCCIPresident #Cricket",cricket
33,"INDIA will win the match
@GyftrIndia
#GyFTR #WorldCup #Cricket #India #NewZealand #contest #ContestIndia #COMPETITION #Amazon
Joining
@Dazzlingcutie1 @NehaManocha7 @harshd_406 @sanchitabhartiy @blessedkamal @Mrfreaky79 @rashmibapna1107 @FLYINMINI @NishantJain_88",cricket
34,"#INDvBAN #TEST #Cricket

M Mithun Under 12.5 runs @ 1.91 (Bet365) - 2.5 points

#inplaymagic
#topsportstips",cricket
35,"The last time @englandcricket lost to @CricketAus at Edgbaston was in 2001. 
2001 was @brisbanelions first premiership. Is history repeating? @AFL @cricketcomau #believe #cricket #AFL #golions #news #Ashes2019 #ENGvAUS #sport",cricket
36,"England is the only country in the world that's been world champions in cricket, rugby & football #cricket #rugby #football #england",cricket
37,"Two more #cricket fixtures this week:

U14 take on @Team_Walkden at @WorsleyCC tomorrow (weather permitting!)

U15 take on @StMonicasPE at @PrestwichSport on Thursday",cricket
38,James Vince gets his 50 (off 62 balls). 30.3 overs gone. England 176-4 and need 298 to win v Australia. #ODI #cricket,cricket
39,Surely PCB won't take a sec to sideline Mickey & prefer local coach who's been former test cricketer & has a remarkable name in Pakistan Cricket. Why? coz PCB now wants HeadCoach to stay in Pakistan & work in Camps/NCA when Int. tours are off & Mickey won't accept this.#cricket,cricket
40,"Sri Lanka become the first Asian team to win a test series in South Africa since re-admission.
Great character shown by the SL team, and a well team effort.
#SAvsSL #Cricket",cricket
41,"Q10. I am a country that will be hosting India in all 3 formats of Cricket in 2020. Who am I?
#ThebbFoodWorldCup #bigbasket #Cricket #WorldCup #Contest #ContestAlert
@Contest_in @ContestIndia_",cricket
42,"Most sixes in T20I ings: 16 Zazai v Ire today 14 FinchvEng, 2013 13 RichardLevi vNZ, 2012 12 EvinLewis vIndia, 2017 11 Gayle vEng, 2016 #AFGvIRE #Cricket",cricket
43,"Not Out 

#OnTheStrike #INDvBAN
#MaxxisTyres #CWC19 #ContestAlert #ContestIndia #Cricket

Guy's follow @MaxxisTyreIndia
@bhelman9 @itsazeena @abhilashp28645 @acidkidrock @Star_roseR",cricket
44,@SashaBanksWWE is the sweetest ever ! I cant believe i met her. #cricket #cricketwireless #SashaBanks,cricket
45,": #T20 fever hits our screens again! 

A healthy dose of #cricket is always welcomed. 
#sscricket",cricket
46,"Many Many Happy returns of the day @BhuviOfficial.
I still remember your 1st debut 1st ball. It was fantabulous.
#Cricket #India #wicket",cricket
47,First games of the season tomorrow  1st XI away @aandbcc                                      2nd XI home @Ticknallcc  good luck to all involved #cricket #burtoncc,cricket
48,"Record breaking innings by Afghan Openers in #ICC #Cricket history.
Superb inning by #Hazrat_Zazai individuall.",cricket
49,"President’s Family Day

August 26, 2019 at 11:00 – 17:00

 #President’s #Cricket Match 

 Bouncy Castle 

 Face Painting 

 Past players lunch at 1pm

Patrons & Association Vice Presidents are also welcome but please DM so I can inform Lance Keene",cricket
50,"Follow us for all the latest news about all the major T20 leagues around the world as well as the @T10League and the Hundred.

#T20Watch #cricket",cricket
51,turn @luiskoy @deborahhp2 @DrMarioPepper #usa #cricket,cricket
52,"#Abinandhan don't worry lovely India, you can beat Pakistan and then make a TV advert to mock then instead.  #cricket",cricket
53,Hey #englandcricket I know you need some top order Batsmen - but you can’t have Nathan Lyon #AUSvENG #Ashes #Cricket,cricket
54,Haters still believes @msdhoni #Cricket carrier is over,cricket
55,"Sarfaraz Ahmed last 4 T20Is as captain:

Lost
Lost
Lost
Lost

Sarfaraz Ahmed batting stats in the last 12 months in T20Is:

Innings 6
Runs 101
Average 20.20
Strike-rate 112.22
Fifties 0
Hundreds 0
#Cricket",cricket
56,"In the last 12 months Fakhar Zaman's average in T20Is is 9.16, with a highest score of 24 #AUSvPAK #Cricket",cricket
57,Muhammad Amir could be a better choice than of Junaid khan in my point of view. This team doesnt have depth of a good world cup squad. Batsmen have already shown their skills in Australia tour. Sarfaraz’s ‘career’ will be in trouble incase of poor performance #Pakistan #Cricket,cricket
58,Staffordshire Women v Northumberland Women #cricket,cricket
59,"#WBBL #T20 #Cricket

F Wilson under 17.5 runs @ 1.91 (Bet365) - 2.5 points

#inplaymagic
#topsportstips",cricket
60,"Which player holds the record for the highest score by a Zimbabwean in ODIs? 
#Quiz #Cricket #WednesdayWisdom",cricket
61,"Result
Tour Match
Zimbabwe v Bangladesh Cricket Board XI
BCB 142-7 (20) Sabbir Rahman 30, Sean Williams 3w
ZIM 144-3 (17.2) Brendan Taylor 57, Afif Hossain 3w
Zimbabwe won by 7w
#ZIMvBAN
#BANvZIM
#Bangladesh
#Zimbabwe
#Cricket
#WorldSportsUpdate",cricket
62,Wt a series for Srilanka. Mind blowing batting in fourth innings in both d test matches. Fantastic. Way to go lankans. #Srilanka #cricket #SAvSL @RusselArnold69,cricket
63,"Fewest innings to 11 ODI 100s: 

64 Hashim Amla
65 Quinton de Kock
71 BABAR AZAM**
82 Virat Kohli
86 S Dhawan/ D Warner
88 Aaron Finch

#PAKvSL #BabarAzam #Cricket #Pakistan #ODIs #Karachi #SLvPAK",cricket
64,"#Contest #alert #WiNiT with #SiXiT #Predict #win #chennai #mumbai #CSKvMI #chepauk #cricket #freebie #Qualifier1 #MIvCSK #T20 #TuesdayThoughts 
MUMBAI ---MUMBAI ------ and only MUMBAI",cricket
65,Not far away from day on day four at the Gabba. Will Australia win by an innings? Can Pakistan dig in and get some sort of lead? #AUSvPAK #Cricket #DomainTestSeries #AUSvsPAK,cricket
66,"@markb46 huge congrats on the fantastic win Mark, onward and upward from here!!   Well done @GraemeSmith49 on appointing such an experienced, uncompromising coaching staff @jacqueskallis75 , @paulharris12 etc. SA cricket fans are  % behind you #SAvENG #Cricket",cricket
67,Shops are closed its not good.... But its ok finally cricket at home #Karachi #cricket #PakistanZindabad #ibleedgreen,cricket
68,#Joeroot finally outscores steve Smith in a ashes test match @englandcricket #Cricket #ENGvsAUS #Ashes #Ashes19,cricket
69,"Dude at last your ODI BA BA manthiram worked out
But other then csk it's not working with other teams need to discuss about it
#CSK
#CSKvsRR
#Cricket
#RJBalaji",cricket
70,"I feel Mumbai Indians,.. they have 2 games in Mumbai out of 3 games of the week.. 
#GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest",cricket
71,And that's why @DavidPhillipEA we like to sponsor you #bramhope #cricket #sponsor #community,cricket
72,"Warner 79 runs @ 9.87. keeps his place. Head 191 @ 27.28. gets dropped, replaced by M. Marsh with a test average of 25.39. please explain. #Ashes2019 #selectionmystery #Cricket",cricket
73,"#cricket Legit surprised how annoyed some are Australia are off to India in January. Down the track there might be a summer where there's only a couple of tests and T20s in Australia during the ""summer""",cricket
74," PAK In Last 9 T20 Internationals ""

Won 1
Lost 7
N/R 1

 BeFore That PAK Won 9 T20I Matches In a Row From 4-7-2018 To 4-11-2018 

 2019 Has Been Really Poor For Us In T20Is.

#AUSvsPAK
#PAKvsAUS
#Cricket",cricket
75,"Which Team will win the 4th Warm-up between New Zealand and India?
#junaidstatsman #NZvIND #INDvNZ
#WarmUps #CWC2019 #Cricket",cricket
76,Might overcome @SAfridiOfficial's record of retirements! #cricket,cricket
77,#cricket I am very much for the concussion sub rule especially given what is known about concussion now. Good to see the ICC acting on an issue for once.,cricket
78,"Great result for @Irelandcricket. Super performance from @stirlo90 and man of the match @balbo90
#T20WorldCupQualifier #boysingreen #AbuDhabi #Cricket",cricket
79,Pity we only play @TheRealPCB in two tests this summer. We wont see enough of @babarazam258. In the top 3 batters of world cricket at the moment. #AusvPak #cricket,cricket
80,PCB Cricket Committee will hold second meeting today at Lahore where decisions will be made regarding coaches & captaincy. CC will forward recommendations to CM PCB Ehsan Mani who's expected to announce future of Mickey Arthur & Sarfaraz Ahmed at th end of this week.#cricket,cricket
81,"Wins for Georgia, England & Argentina at Rugby U20 WC! Australia beat Pakistan in thriller at Taunton. Griezmann to Barca for £108m. Garland to lead third Lions tour, in South Africa! Germany seal second win at WWC. #football #cricket #rugby #CricketWorldCup2019 #transfercentre",cricket
82,OBCC batting first in Guy Jewell vs @OdihamCricket #guyjewell #cricket,cricket
83,"Nauman bhai, you are inspiration for many; your energy and lively lifestyle is spreading a silent energy to your viewers and followers; in an era where tv shows convey a meaningless noise on critical issues, you do meaningful discussion on a lighter issue #Cricket #Life",cricket
84,"#Cricket
3rd T20I
IND
Ky
Hathon
WI Ko 67 Runs
Say Shiksat..
#INDvWI
#WIvIND",cricket
85,"My playing 11  vs 
#PakvSl (2nd ODI)

Fakhar
Abid
Babar
Sarfaraz
Haris Sohail
Ifthikaar Ahmed
Shadab Khan
Imad Wasim
Amir
Usman Shinwari
Hasnain

What do you guys think and share your line up #CricketComesHome
#Pakistan #Cricket",cricket
86,"#CWC19 #AUSvPAK #ODI #Cricket

S Smith over 47.5 runs @ 1.91 (Bet365) - 3 points

#inplaymagic",cricket
87,Well played @Russell12A ; you tried your best! @KKRiders #KKR #KKRHaiTaiyaar #KKRvRCB @iamsrk #Cricket @IPL @BCCI,cricket
88,"1st 32 over 174/1
last 18 over 98/8

Good comeback by Indian bowlers...!!! 

#INDvsAUS #INDvAUS #AUSvIND #AUSvsIND #TeamIndia #Cricket #India #Australia #BCCI #IndianCricketTeam",cricket
89,"Well played Afghanistan
#NewWorldRecord
#Afghanistan #Afghan #Cricket #ACC
#BCCI",cricket
90,"Ambient Aware and TalkThru Technology

#JBL #DareToListen #WhereYourMusicsAt #InsideEdge #InsideEdge2 #Cricket #CricketFever
@Curious_kidaa @devil7akki @amitnagvekar7",cricket
91,Rees Mogg is like a metronome...that started ticking when Bartholomew Wyatt and Richard Latter we’re fined 12d for failing to attend church on Easter Sunday #cricket,cricket
92,Well done Aussies on a fantastic win #cricket #INDvsAUS ,cricket
93,"It is important for Pakistan that Fakhar performs and it's even more important for him to deliver to keep his place in the side.

Share your thoughts  #AUSvPAK
#Cricket #Pakistan #PAKvsAUS",cricket
94,Sarfaraz Ahmad is basically from Uttar Pradesh (India). At this moment if he was in India than he was not even an member of Uttar Pradesh team. He is fully unfit player. @shoaib100mph @arifaajakia #Sarfaraz #Cricket @VVSLaxman281 @sachin_rt #SarfarazAhmed,cricket
95,"West Indies
#Cricket #CricketMatch #ICCWorldCup #Contest #ICCWorldCup2019 #Alert 
Join @JainShantilal12 @tweetysweetie_2 @Shripal_7",cricket
96,"BABY SITTING Advertisement now biggest joke

#INDvAUS #AusVsInd #cricket",cricket
97,"Brilliant performance by #blueTigers.
Cricket is our new international identity that should be preserved and empowered.
Good luck to those teams witch will face in #2019worldcup with #bluetugers
#AFGHvsIRE #cricket",cricket
98,"""Good decision to announce that Sarfaraz Ahmed will be the captain at this year's World Cup. Stops the speculation and gives him enough time to prepare himself and his team for the tournament #Cricket""",cricket
99,United Arab Emirates v United States of America #cricket,cricket
100,"Baber and 2nd inning 

#PAKvAUS
#Cricket
#CricketWorldCup19
#AUSvPAK",cricket
101,Congrats Pakistan for lifting the title !! #AsianCricket #cricket #EmergingAsiaCup #BleedGreen #Pakistani #PCB,cricket
102,"Ans) A)India 

#India #Bangladesh #Cricket #PinkBall #TestMatch #Predict #Winner #Win #Contest #ContestAlert #Mohan #Aludecor",cricket
103,4 member security team of SriLanka reached Karachi in regards to SL tour to Pakistan for tests in Oct. Team will visit National Stadium Karachi on 7Aug & will visit Gaddafi Stadium Lahore on 8Aug. PCB is confident to convince SL play both tests in Pakistan (Khi & Lhr).#cricket,cricket
104,"Exceptional and Record Breaking Batting Show by Hazratullah Zazai.
Well Done :)

 Highest T20 Partnership
 Highest T20 Score by a Team

#AFGvsIR
#Cricket",cricket
105,"When u politicize #Cricket Stay quiet on #indianAramy atrocities on innocent #kashmiris 

Congratulations dear #India  
Love  from Pakistan 
#IndiavsAustralia #Australia #Australian",cricket
106,"Withstanding #cricket z an another kinda religion in India.

Even after winning T20I #INDvsWI series tonight,

 #CAB2019 & other related hashtags are rockin 2 be at top spots

In today's world of mere entertainment, the power of a historic decision speaks the Loudest ! #MotaBhai",cricket
107,"A)  Shiv Das Meena
 #student #contest #Amazon
#stucredcontest #contestalert #contestentry #giveaway #cricket #iplcontest #ipl2019 

Join
@NikitaBobade3
@Chhayadhamecha
@pinkyk1980
@Chhayadhamecha
@ShainaArora1",cricket
108,"2015 STC Tournament memories.

#riyadh #stc #cricket #icc",cricket
109,"#Surat welcomes Women's cricket with open arms and full houses, but weather plays spoilsport! #cricket #INDWvSAW #IndWvsSAW",cricket
110,Sheikh Jamal Dhanmondi Club v Shinepukur Cricket Club #cricket,cricket
111,"Hey, yo. You've got 3 matches to showcase your skills, if you fail, well then, wait for your turn next year, maybe. 
- Selectors (Indian Cricket Team) @BCCI #India #BCCI #Cricket #FridayMotivation",cricket
112,@BCCI selected team for #cricket world cup 2019.,cricket
113,Yorkshire Diamonds v Surrey Stars #cricket,cricket
114,"Ans) Virat Kohli - one who is also known as Run Machine

#AspireWithoutBoundaries #ContestAlert #INDvAUS #Cricket #Cricket2019",cricket
115,"Babar Azam was asking difficult questions to Aussie quick but again played a careless shot to put his team into trouble.
#Cricket #AUSvPAK #PAKvAUS #CWC19",cricket
116,"Did @WOOLWORTHS_SA sponsor our boys #ProteaFire with bottled water? if so, could you do the same for @BafanaBafana  #Woolworthswaterchallenge #Woolworths #sport #Cricket #soccer #winners #water",cricket
117,"So its all punjab xi now 

#Cricket Sarfaraz",cricket
118,Just stepped out onto the balcony and saw lights in the distance which usually are not present? Then it occurred to me that it was #NationalStadium #Cricket #Karachi no one will really understand what the full effect of the war on terror had on #Pakistan,cricket
119,"INDIA will win this match 

 #WorldCup2019 #cricket #CricketWorldCup2019 #Contest #viratkohli #India #Pakistan
@sanchitabhartiy
@VaishaliMaisur3
@mkrana4580
@dsrana1274
@tamrakar_savita",cricket
120,"As a bowler, I believe if the fielding side is appealing for LBW, Caught Behind, Stumped etc, thereby distracting the batsman, they should not be able to run them out if they subsequently drag their foot forward. Similar to the ""no fake fielding"" reasoning. #cricket #laws",cricket
121,"Shane Warne, after all these years, still doesn't understand why teams try to build big first innings leads.

He complains about it every single time. Sometimes its warranted. Not all the time.

#Cricket #AUSvPAK #FirstTest",cricket
122,"#SuperSmashT20 #T20 #Cricket

M Guptil under 38.5 runs @ 1.50 (Bet365) - 4 points

#inplaymagic
#topsportstips",cricket
123,"Now Pakistan set a total of 307 runs for Sri Lanka to win this.
#PAKvSL
#CricketComesHome
#Cricket",cricket
124,"Australia will win 

#IBPredict
@indiabet
#PredictCWC19Winner
#cricket #ausvspak #CWC19 #WorldCup #ContestAlert #PredictAndWin #WeHaveWeWill #CmonAussie #PAKvAUS",cricket
125,"What have we done to deserve a batsman like Babar Azam.. Pure class MashAllah  #AUSvPAK
#Cricket #Pakistan #PAKvsAUS",cricket
126,"Afghanistan captaincy in 2019:

April: Asghar Afghan sacked. Rashid Khan made captain in T20s, Gulbadin Naib ODIs and Rahmat Shah Tests

July: Winless WC campaign saw Gulbadin Naib sacked. Rashid Khan named captain across formats

December: Asghar reappointed as captain

#Cricket",cricket
127,What a stat on Cricinfo: Kohli faced just 26 balls in 13.4 overs after Dhoni came to the crease! #cricket #AusvInd,cricket
128,Moment of stupidity from Liam Plunkett sees Chris Woakes run out for 40. England 275-8 needing 23 runs from 16 balls. Rashid to the crease having played no part in the game until now. #ODI #cricket,cricket
129,#IshanKishan of #Jharkhand should be given a chance... #INDvWI #Cricket,cricket
130,"Who is the best ever Indian cricket captain ? 

@imVkohli @SGanguly99 @msdhoni @sachin_rt
#HappyBirthdayViratKohli #ViratKohliBirthdayCDP #Cricket #CricketMeriJaan #AUSvsPAK #HBDViratKohli",cricket
131,"@QuinnyDeKock69 is man of the match well deserved. 
Lovely solid first innings & record breaking dismissals.
Incredible 2nd innings teaching Archer some manners !

#Proteafire #SAvENG #TestMatch #Cricket
",cricket
